id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1221280,Condo in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 bath,6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,101,30,12,2022-08-29,0.10,1,281,1,
728817,Home in Toronto · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,3783106,Jeremy And Monica,,Roncesvalles,43.64147,-79.44633,Entire home/apt,485,5,12,2022-08-07,0.10,1,160,3,STR-2012-HGVHHJ
1223097,Rental unit in Toronto · ★4.66 · 1 bedroom · 3 beds · 1 bath,6671740,Steven,,Annex,43.6695,-79.40656,Entire home/apt,104,28,131,2019-07-21,1.24,1,0,0,
42892,Condo in Toronto · 3 bedrooms · 3 beds · 2 baths,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.6445,-79.38019,Entire home/apt,155,119,0,,,8,137,0,
755263,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,304551,Kintoo,,University,43.66229,-79.40904,Private room,60,60,2,2022-08-20,0.02,9,67,1,
43964,Home in Toronto · ★4.95 · 2 bedrooms · 4 beds · 1 bath,192364,Mitra,,Wexford/Maryvale,43.74922,-79.29188,Entire home/apt,160,1,57,2023-06-02,0.73,1,328,15,STR-2012-FMQPHC
44452,Rental unit in Toronto · ★4.17 · 1 bedroom · 1 bed · 1 bath,195095,Urbano,,Rosedale-Moore Park,43.67193,-79.3859,Entire home/apt,140,28,66,2023-04-30,0.43,11,332,5,
45399,Condo in Toronto · ★4.13 · Studio · 1 bed · 1 bath,195095,Urbano,,Bay Street Corridor,43.66123,-79.38336,Entire home/apt,146,28,83,2022-08-21,0.54,11,199,2,
45893,Rental unit in Toronto · ★4.35 · 1 bedroom · 1 bed · 1 private bath,195095,Urbano,,Rosedale-Moore Park,43.6718,-79.38488,Private room,90,28,21,2023-05-24,0.14,11,6,2,
1242683,Home in Toronto · ★4.89 · 3 bedrooms · 4 beds · 1.5 baths,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,200,7,36,2023-03-19,0.37,1,80,4,STR-2012-HZHDVM
1254468,Home in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 private bath,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Private room,144,3,122,2023-05-14,1.28,2,1,22,
1260644,Home in Toronto · 1 bedroom · 1 bed · 2 baths,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,300,28,0,,,1,0,0,
1269925,Home in Toronto · ★4.79 · 3 bedrooms · 3 beds · 3 baths,6911938,Roozbeh,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,450,5,44,2023-04-11,0.40,2,307,11,STR-2103-FWRXVD
756619,Home in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,99,3,87,2023-06-02,0.72,3,138,28,
1279122,Home in Toronto · ★4.80 · 2 bedrooms · 2 beds · 2 baths,2960767,Chris,,Humewood-Cedarvale,43.69535,-79.43518,Entire home/apt,207,28,11,2017-06-14,0.09,1,0,0,
1289006,Condo in Toronto · ★4.53 · 1 bedroom · 2 beds · 1 bath,7010570,Alan,,Waterfront Communities-The Island,43.63861,-79.38456,Entire home/apt,144,1,313,2023-05-11,2.60,1,0,19,STR-2201-GBHRVD
50110,Condo in Toronto · ★4.61 · 1 bedroom · 1 bed · 1 bath,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,150,28,58,2022-07-03,0.38,11,274,1,
51616,Condo in Toronto · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,237587,John,,Niagara,43.64296,-79.40451,Private room,55,91,24,2018-11-11,0.29,1,0,0,
64635,Home in Toronto · ★4.56 · 1 bedroom · 1 bed · Half-bath,304551,Kintoo,,Niagara,43.64482,-79.40897,Private room,45,30,16,2023-04-25,0.11,9,70,4,
762143,Condo in Toronto · ★4.0 · 1 bedroom · 1 bed · 1 bath,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,95,180,6,2017-06-03,0.05,1,280,0,
64641,Home in Toronto · ★4.80 · 1 bedroom · 1 bed · Half-bath,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,50,28,21,2023-04-29,0.14,9,187,2,
64645,Home in Toronto · ★4.80 · 2 bedrooms · 1 bed · 1 bath,304551,Kintoo,,Niagara,43.64475,-79.40905,Private room,60,90,12,2020-10-31,0.08,9,158,0,
66856,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,304551,Kintoo,,Niagara,43.64642,-79.40736,Private room,40,180,1,2011-02-10,0.01,9,129,0,
71118,Home in Toronto · ★4.55 · 2 bedrooms · 1 bed · 1 bath,304551,Kintoo,,Niagara,43.64605,-79.4069,Private room,60,60,12,2022-07-11,0.08,9,173,1,
1297164,Rental unit in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 private bath,5244098,Pablo,,Yonge-St.Clair,43.68857,-79.40087,Private room,75,29,57,2023-05-17,0.48,1,352,1,
1299374,Home in Toronto · ★4.60 · 1 bedroom · 1 bed · 1 bath,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,93,28,62,2019-12-31,0.52,2,26,0,
1301718,Rental unit in Toronto · ★4.50 · 3 bedrooms · 3 beds · 1 bath,377846,Nick & Nena,,East End-Danforth,43.68516,-79.29243,Entire home/apt,159,28,25,2022-01-31,0.23,13,365,0,
1326015,Home in Toronto · ★4.82 · 3 bedrooms · 3 beds · 1.5 baths,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2018-05-29,0.18,1,191,0,
762472,Rental unit in Toronto · 2 bedrooms · 1 bed · 2 baths,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,139,28,0,,,1,0,0,
1331304,Home in Toronto · ★4.29 · 1 bedroom · 1 bed · 1.5 baths,7221344,Roy,,Woodbine Corridor,43.67462,-79.31267,Private room,463,28,8,2016-09-24,0.07,1,0,0,
1335133,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,613837,Brett,,Old East York,43.69489,-79.33345,Entire home/apt,249,18,19,2023-01-01,0.16,1,168,4,STR-2101-GPBKVG
1348067,Rental unit in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 bath,377846,Nick & Nena,,East End-Danforth,43.68358,-79.30637,Entire home/apt,85,28,21,2022-06-30,0.18,13,311,1,
84151,Rental unit in Toronto · ★4.53 · 1 bedroom · 1 bed · 1 bath,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,186,30,24,2021-11-21,0.17,11,288,0,
112842,Rental unit in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.09,1,150,0,
113175,Condo in Toronto · ★4.58 · 1 bedroom · 1 bed · 1 bath,576192,Faria,,Waterfront Communities-The Island,43.63987,-79.39523,Entire home/apt,105,30,39,2021-04-04,0.27,1,161,0,
119441,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 bath,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,128,31,80,2022-10-31,0.55,4,213,1,
771141,Rental unit in Toronto · ★4.61 · Studio · 1 bed · 1 bath,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,80,30,33,2023-04-27,0.27,3,310,6,
131401,Condo in Toronto · ★4.55 · 1 bedroom · 1 bed · 1 bath,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,73,270,12,2023-05-17,0.12,1,9,1,
179578,Condo in Toronto · 2 bedrooms · 2 beds · 1 bath,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
184784,Rental unit in Toronto · ★4.93 · 2 bedrooms · 2 beds · 1 bath,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,219,180,63,2023-04-30,0.44,1,364,1,
192335,Loft in Toronto · ★4.70 · 1 bedroom · 1 bed · 1 bath,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.39,1,0,0,
1365638,Condo in Toronto · ★4.74 · 1 bedroom · 1 bed · 2 baths,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room,100,28,44,2022-10-25,0.41,1,179,11,
1369091,Rental unit in Toronto · ★4.94 · 1 bedroom · 1 bed · 1 bath,7424459,Tonia,,The Beaches,43.66902,-79.30956,Entire home/apt,75,28,64,2022-05-31,0.81,1,159,0,STR-2107-HBCVHJ
1369606,Home in Toronto · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,7425753,Martin,,Little Portugal,43.64834,-79.42854,Private room,80,2,172,2023-06-01,1.45,1,36,14,
774352,Serviced apartment in Toronto · ★4.94 · 2 bedrooms · 2 beds · 2 baths,4085292,Sky Suites,,Bay Street Corridor,43.66896,-79.38671,Entire home/apt,350,28,70,2022-04-15,0.70,3,261,0,
1369701,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,7428349,Steve,,Corso Italia-Davenport,43.67535,-79.45502,Private room,75,30,21,2019-11-23,0.18,1,83,0,
192860,Guest suite in Toronto · ★4.93 · 2 bedrooms · 2 beds · 1 bath,533496,Eberhard,,Junction Area,43.66492,-79.47384,Entire home/apt,169,30,128,2023-01-10,0.90,2,0,16,STR-2010-FPPDPC
196584,Guest suite in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 bath,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,88,18,43,2023-05-28,0.52,1,47,13,STR-2012-HLWPHK
777132,Rental unit in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,1664833,Romain-Francois,,Don Valley Village,43.77659,-79.35056,Private room,65,1,201,2023-05-20,1.59,1,4,32,
207206,Home in Toronto · ★4.76 · 2 bedrooms · 2 beds · 2 baths,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,300,28,22,2023-01-11,0.16,1,336,1,STR-2010-GPKRPG
1370412,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,1102328,Isil,,Dufferin Grove,43.655,-79.44582,Entire home/apt,150,28,6,2022-12-30,0.07,2,290,3,STR-2103-FMDXVC
1378251,Condo in Toronto · ★4.94 · 1 bedroom · 1 bed · 1 private bath,7372029,Tyler,,Church-Yonge Corridor,43.67051,-79.38318,Private room,84,30,148,2023-05-09,1.24,1,123,5,
779670,Home in Toronto · 4 bedrooms · 4 beds · 4 baths,4111007,Stephanie,,Rosedale-Moore Park,43.67716,-79.38653,Entire home/apt,600,28,1,2019-05-10,0.02,1,249,0,
1417125,Guest suite in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 bath,1108156,Karen,,Birchcliffe-Cliffside,43.70402,-79.25987,Entire home/apt,85,28,9,2018-06-17,0.08,2,249,0,
1422877,Home in Toronto · ★4.17 · 1 bedroom · 1 bed · 1.5 baths,7658503,Angela,,Willowdale East,43.75646,-79.40711,Entire home/apt,105,28,16,2020-01-13,0.14,1,0,0,
1426591,Rental unit in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,7672988,Nadia,,Little Portugal,43.65012,-79.43928,Private room,102,28,33,2021-07-04,0.28,2,152,0,
224775,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 private bath,1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,75,28,34,2023-04-15,0.35,2,188,3,
788710,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,844281,Richard,,High Park-Swansea,43.64366,-79.45216,Entire home/apt,90,30,2,2020-04-14,0.02,1,78,0,
228568,Condo in Toronto · ★4.93 · 2 bedrooms · 2 beds · 2 baths,934821,Robert,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,325,28,72,2023-06-02,0.52,2,317,12,STR-2104-FLPKVB
1441596,Rental unit in Toronto · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,5214021,Michael,,Church-Yonge Corridor,43.66578,-79.38073,Shared room,605,28,4,2017-05-07,0.03,2,365,0,
790887,Condo in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,2056128,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,209,1,448,2023-05-26,3.69,2,22,52,STR-2204-GLMPHG
791012,Rental unit in Toronto · ★4.25 · 1 bedroom · 1 bed · 1 bath,4167411,Andie,,Waterfront Communities-The Island,43.63923,-79.39358,Entire home/apt,130,28,4,2015-08-16,0.04,1,0,0,
1455503,Loft in Toronto · ★4.44 · 1 bedroom · 1 bed · 1 bath,4332338,Agnes Eva,,Niagara,43.64109,-79.40308,Entire home/apt,200,30,11,2016-05-16,0.11,1,90,0,
794506,Condo in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,4186011,Oron,,Waterfront Communities-The Island,43.63996,-79.39109,Entire home/apt,321,3,115,2023-05-22,1.04,1,292,44,STR-2011-HZQKVM
1456369,Guest suite in Toronto · ★4.78 · 2 bedrooms · 1 bed · 1 bath,6153361,Asoka,,Agincourt South-Malvern West,43.79099,-79.27216,Entire home/apt,60,180,19,2018-10-31,0.28,1,364,0,
232794,Condo in Toronto · ★4.80 · 1 bedroom · 3 beds · 1 bath,1218097,Susan,,Annex,43.6715929,-79.3908687,Entire home/apt,165,28,6,2020-03-18,0.05,1,224,0,
796501,Home in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 private bath,4195876,Dale,,Casa Loma,43.68212,-79.40447,Private room,161,28,91,2020-09-07,0.77,2,365,0,
239449,Rental unit in Toronto · ★4.75 · 1 bedroom · 1 bed · 1 bath,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,78,28,32,2023-05-20,0.26,1,77,3,
1459100,Rental unit in Toronto · ★4.89 · 2 bedrooms · 2 beds · 1 bath,7858163,Konstantinos,,Waterfront Communities-The Island,43.64752,-79.39505,Entire home/apt,493,28,231,2023-04-27,2.38,5,215,16,STR-2212-HMDPHX
818228,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.65851,-79.4431,Private room,92,1,450,2023-06-03,3.76,2,308,113,
248940,Home in Toronto · ★4.65 · 1 bedroom · 1 bed · 1 bath,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,49,7,93,2023-02-01,0.71,1,27,13,STR-2012-GZXRVH
820177,Guest suite in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 bath,149566,Vinita + Joe,,Palmerston-Little Italy,43.65555,-79.42017,Entire home/apt,104,28,38,2022-12-31,0.30,2,98,2,
251549,Rental unit in Toronto · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,1319225,Kathleen,,Annex,43.66584,-79.41251,Private room,60,28,19,2018-09-29,0.17,1,57,0,
822085,Home in Toronto · ★4.88 · 5 bedrooms · 6 beds · 5 baths,4316883,Scott,,Rosedale-Moore Park,43.689,-79.37799,Entire home/apt,994,28,8,2021-08-21,0.08,1,363,0,STR-2206-GTRDVH
266300,Condo in Toronto · ★5.0 · 2 bedrooms · 1 bed · 1 bath,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.07,1,0,0,
1462084,Condo in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 bath,1397143,Gregory,,Waterfront Communities-The Island,43.64768,-79.37398,Entire home/apt,195,28,93,2023-04-29,0.78,1,53,5,
827774,Home in Toronto · 1 bedroom · 1 bed · 1.5 baths,4340437,Ted,,Danforth,43.68255,-79.33506,Private room,85,28,0,,,1,0,0,
269355,Rental unit in Toronto · 3 bedrooms · 3 beds · 2 baths,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,77,28,0,,,1,0,0,
273304,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,179,28,0,,,1,0,0,
833588,Condo in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 bath,4361863,Henry,,Annex,43.66943,-79.39085,Entire home/apt,125,28,13,2023-04-28,0.11,1,156,4,
288341,Home in Toronto · ★4.70 · 2 bedrooms · 3 beds · 1.5 baths,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,250,4,30,2023-03-28,0.25,1,272,9,STR-2009-GXRRPH
1475233,Rental unit in Toronto · ★4.65 · 1 bedroom · 1 bed · 1 bath,7895355,T,,Niagara,43.64053,-79.41775,Entire home/apt,115,28,75,2023-03-31,0.63,2,66,2,
835116,Rental unit in Toronto · ★4.45 · 1 bedroom · 1 bed · 1 bath,2019357,Tyrone,,South Riverdale,43.66152,-79.34284,Entire home/apt,109,28,22,2015-09-19,0.17,1,0,0,
1475851,"Condo in Toronto, ON · 1 bedroom · 1 bed · 1 bath",5988339,Toronto Luxury Suites,,Annex,43.67197,-79.38791,Entire home/apt,274,30,0,,,10,122,0,
842016,Rental unit in Toronto · 1 bedroom · 1 bed · 1 shared bath,1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,76,28,0,,,1,0,0,
1477940,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 bath,1200367,Grace,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.45213,Entire home/apt,128,28,49,2023-04-30,0.42,4,266,6,
291699,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,1466410,Susan,,Annex,43.670291900634766,-79.41659545898438,Private room,33,120,0,,,1,212,0,
843521,Condo in Toronto · ★4.74 · 2 bedrooms · 2 beds · 1 bath,4403844,Alana,,Forest Hill South,43.6898,-79.41314,Entire home/apt,141,28,108,2019-01-12,0.91,2,0,0,
307726,Condo in Toronto · ★4.97 · Studio · 1 bed · 1 bath,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,66,2022-05-28,0.48,2,0,0,
314459,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,38,2023-01-31,0.29,1,0,1,
1486931,Loft in Toronto · ★4.88 · 1 bedroom · 2 beds · 1 bath,174616,David,,South Parkdale,43.63894,-79.42223,Entire home/apt,160,2,178,2023-05-31,1.50,1,282,36,STR-2012-JDGBHM
849500,Condo in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,4435131,Olivia,,Moss Park,43.65114,-79.36766,Private room,86,28,135,2020-03-04,1.08,1,365,0,
1524783,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,8135652,Sumi,,Corso Italia-Davenport,43.68208,-79.44943,Entire home/apt,70,28,1,2016-02-20,0.01,1,0,0,
325432,Home in Toronto · 4 bedrooms · 3 beds · 2 baths,1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
855991,Condo in Toronto · ★4.85 · Studio · 1 bed · 1 bath,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,196,28,13,2022-11-15,0.12,4,156,2,
335446,Condo in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 private bath,1704172,Vanessa,,Moss Park,43.65744,-79.37228,Private room,99,28,120,2016-07-02,0.88,3,171,0,
864193,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,87,28,0,,,1,0,0,
361557,Home in Toronto · ★4.76 · 9 bedrooms · 2 beds · 1 bath,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,140,365,67,2022-02-05,0.51,4,363,0,
361831,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
1546244,Home in Toronto · ★4.97 · 1 bedroom · 1 bed · 1 private bath,4991306,Julie,,Trinity-Bellwoods,43.65608,-79.40949,Private room,130,3,159,2023-05-29,2.27,1,228,39,
883109,Home in Toronto · ★4.50 · 4 bedrooms · 5 beds · 2 baths,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68219,-79.35405,Entire home/apt,225,28,6,2017-09-03,0.05,1,0,0,
1550684,Loft in Toronto · ★4.91 · 1 bedroom · 2 beds · 1.5 baths,2385315,Mindy,,Dufferin Grove,43.6556,-79.44356,Entire home/apt,225,3,11,2022-11-22,0.71,1,3,5,STR-2204-JBGPHM
363057,Home in Toronto · ★4.56 · 3 bedrooms · 4 beds · 1.5 baths,1816495,Katharine,,The Beaches,43.67262,-79.30057,Entire home/apt,318,1,25,2022-10-03,0.35,3,24,15,STR-2203-GGLHHF
892352,Loft in Toronto · ★4.90 · 2 bedrooms · 2 beds · 1 bath,37326356,Stephen,,Waterfront Communities-The Island,43.6473577,-79.398158,Entire home/apt,499,2,292,2023-05-31,2.46,1,38,48,STR-2204-HPGPHK
366973,Loft in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 bath,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.08,1,358,0,
1550882,Rental unit in Toronto · ★4.69 · 1 bedroom · 4 beds · 1 bath,2788736,Alvaro,,St.Andrew-Windfields,43.7609,-79.39356,Entire home/apt,95,28,53,2023-04-21,0.45,1,243,3,
918623,Home in Toronto · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,4933919,Alina,,Blake-Jones,43.67653,-79.34076,Private room,45,40,77,2020-03-21,0.62,2,79,0,
1552251,Home in Toronto · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,8267190,Mable,,Annex,43.66923,-79.41685,Private room,54,30,44,2023-05-31,0.37,2,249,3,
380910,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 private bath,1910540,Lesley,,Danforth,43.68087,-79.34306,Private room,160,1,100,2023-06-01,0.92,1,346,42,
921532,Tiny home in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,4954899,Kristin,,Greenwood-Coxwell,43.67698,-79.32201,Private room,59,1,79,2023-06-03,3.50,3,44,53,
387077,Rental unit in Toronto · ★4.33 · 1 bedroom · 1 bed · 1 bath,304551,Kintoo,,University,43.66143,-79.40883,Private room,55,90,3,2023-02-28,0.03,9,249,2,
1554581,Home in Toronto · ★4.93 · 2 bedrooms · 2 beds · 2 baths,8277300,Anne Marie,,University,43.659468,-79.402395,Entire home/apt,550,28,41,2023-04-08,0.35,1,0,10,STR-2011-FRVDVC
923427,Rental unit in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,4966594,Mark,,Palmerston-Little Italy,43.65799,-79.41014,Private room,145,5,24,2020-01-04,0.19,2,25,0,
