id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1163516,A Woman's Guest Room in The Annex 1,5175157,Anne,,Annex,43.67217,-79.40458,Private room,71,28,3,2016-07-31,0.03,2,364,0,
638500,3 bdrm on Queen West TO,3178928,Lisa Marie,,South Parkdale,43.63907,-79.44036,Entire home/apt,95,28,10,2016-09-26,0.11,1,0,0,
43964,Entire 2-bedrm basement private entry free parking,192364,Mitra,,Wexford/Maryvale,43.74922,-79.29188,Entire home/apt,160,28,53,2022-09-18,0.76,1,365,21,STR-2012-FMQPHC
638586,Toronto Downtown near TIFF &  Convention Centre,3186285,Solange,,Waterfront Communities-The Island,43.64356,-79.3903,Entire home/apt,300,28,62,2021-05-23,0.62,1,358,0,
643389,"Bachelor Apt, 2nd flr, South Window",3217095,Mark,,South Parkdale,43.63589,-79.42796,Entire home/apt,65,28,3,2017-05-20,0.04,1,0,0,
643916,Basement apartment (1 bdrm) in lower Junction,574360,Yvonne,,Junction Area,43.66308,-79.47795,Entire home/apt,120,28,5,2016-04-27,0.05,1,105,0,
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67602,-79.35501,Entire home/apt,100,28,4,2015-08-05,0.04,1,0,0,
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.65684,-79.42434,Private room,95,30,18,2022-08-20,0.16,1,278,3,
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67193,-79.3859,Entire home/apt,126,28,64,2022-08-31,0.44,15,305,5,
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67129,-79.38634,Private room,79,28,8,2017-08-27,0.06,15,280,0,
1179469,Oasis in Heart of Kensington Market,569339,Cara,,Kensington-Chinatown,43.65466,-79.40343,Private room,221,28,68,2019-09-02,0.61,2,365,0,
654048,Large 4 Bedroom House in Toronto Private Clean,3289972,Minoo,,Morningside,43.7837,-79.20675,Entire home/apt,210,28,15,2020-11-04,0.13,1,363,0,
45399,Fountain View Studio - Eaton center,195095,Urbano,,Bay Street Corridor,43.66123,-79.38336,Entire home/apt,140,28,83,2022-08-21,0.57,15,330,4,
655522,Sunny and Charming Apartment,3299954,Basil,,Kensington-Chinatown,43.65667,-79.39539,Entire home/apt,85,28,29,2018-08-10,0.24,1,0,0,
1179509,Bright + New Kensington Market Room,569339,Cara,,Kensington-Chinatown,43.6537,-79.4017,Private room,120,28,102,2022-08-22,0.90,2,365,4,
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67128,-79.38422,Private room,80,28,9,2018-09-02,0.07,15,339,0,
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,65,28,24,2017-08-26,0.21,1,88,0,
45893,Yonge & Bloor Lakeview Master BR,195095,Urbano,,Rosedale-Moore Park,43.6718,-79.38488,Private room,90,28,19,2021-08-09,0.13,15,288,0,
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,95,90,11,2019-04-25,0.13,1,250,0,
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68614,-79.29126,Entire home/apt,70,28,45,2020-03-31,0.40,10,191,0,
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,156,30,58,2022-07-03,0.40,15,338,1,
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,Cabbagetown-South St.James Town,43.66667,-79.37502,Entire home/apt,225,28,0,,,1,358,0,
1202446,Peaceful room @ King/Spadina,2929374,Bert,,Waterfront Communities-The Island,43.64482239180065,-79.39415612356869,Private room,110,1,65,2022-09-01,0.57,3,5,3,STR-2012-HTGBHL
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.64296,-79.40451,Private room,55,91,24,2018-11-11,0.32,1,0,0,
670171,Refreshing High Park Apt - close to Lake / Nature,3395349,Suzanna,,High Park North,43.65627,-79.45863,Entire home/apt,95,28,0,,,1,314,0,
64635,Furnished Heritage Rooms Downtown 2,304551,Kintoo,,Niagara,43.64482,-79.40897,Private room,45,85,14,2022-08-31,0.10,3,288,3,
674193,"Comfortable, cozy home in convenient mid-town.",3422913,Rosalie,,Mount Pleasant West,43.70314,-79.39612,Private room,65,28,99,2022-05-14,0.83,1,7,3,
1209935,Downtown Apt  Historic Cabbagetown,195472241,Vesta,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,214,3,42,2022-10-03,0.43,1,344,19,STR-2012-HJKVHK
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,45,85,19,2022-04-30,0.13,3,9,2,
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,137,28,20,2019-06-20,0.19,4,190,0,
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65873,-79.45336,Entire home/apt,100,28,15,2018-07-31,0.13,1,0,0,
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66949,-79.38384,Entire home/apt,140,30,55,2020-09-09,0.39,15,0,0,
702286,Beautiful Garden Apt With Porches,3604846,Wies,,High Park-Swansea,43.65374,-79.45359,Entire home/apt,137,28,19,2022-08-06,0.16,4,343,1,
1221275,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.64184,-79.38173,Entire home/apt,165,28,5,2022-09-25,0.05,130,106,2,
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65767,-79.43242,Entire home/apt,149,28,273,2020-01-26,1.94,2,249,0,
1221280,"1 bed + Office, Balcony, Close to Subway, Downtown",6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,137,30,12,2022-08-29,0.11,1,365,1,
703124,Beautiful large 3 bdrm in High Park Roncesvalles,3604846,Wies,,High Park-Swansea,43.65329,-79.45257,Entire home/apt,185,28,23,2021-11-01,0.22,4,191,1,
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65563,-79.45259,Entire home/apt,165,28,4,2019-04-20,0.03,4,341,0,
84151,North City View DT Apartment,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,164,28,24,2021-11-21,0.18,15,337,1,
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64147,-79.44633,Entire home/apt,390,5,12,2022-08-07,0.11,1,0,3,STR-2012-HGVHHJ
1223097,"Colourful Apartment, Creative Space :)",6671740,Steven,,Annex,43.6695,-79.40656,Entire home/apt,104,28,131,2019-07-21,1.34,1,45,0,
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,200,7,35,2022-08-26,0.40,1,16,4,STR-2012-HZHDVM
96336,John & Bren's Queen West 3 bedroom townhouse,511506,Brenda,,Niagara,43.64388,-79.41011,Entire home/apt,299,4,144,2022-09-26,1.32,1,86,18,STR-2009-FXRRPD
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Entire home/apt,148,3,109,2022-09-24,1.25,3,76,22,STR-2203-HRPVHL
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,300,28,0,,,1,0,0,
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,88,3,69,2022-09-01,0.61,3,191,14,STR-2010-HLLXPK
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66406,-79.32749,Entire home/apt,250,5,18,2019-08-03,0.13,1,246,0,STR-2012-HCVDVJ
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,135,180,6,2017-06-03,0.06,1,364,0,
1269925,$ Ultimate House -Location Location,6911938,Rooz,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,329,5,41,2022-09-10,0.41,1,354,15,STR-2103-FWRXVD
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.09,1,278,0,
1279122,"Cottage in the City, Subway & Park",2960767,Chris,,Humewood-Cedarvale,43.69535,-79.43518,Entire home/apt,207,28,11,2017-06-14,0.10,1,0,0,
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,139,28,0,,,1,0,0,
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.63987,-79.39523,Entire home/apt,105,30,39,2021-04-04,0.28,1,38,0,
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,87,30,29,2022-09-04,0.25,3,323,4,
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,150,30,79,2021-11-13,0.57,4,341,1,
1289926,Downtown Getaway on Park,6293331,Dionne,,Dovercourt-Wallace Emerson-Junction,43.66295,-79.4234,Entire home/apt,140,3,69,2022-10-06,0.92,1,118,5,STR-2207-GCJBHF
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,68,180,11,2022-05-01,0.12,1,281,1,
1297164,HOME is TORONTO,5244098,Pablo,,Yonge-St.Clair,43.68857,-79.40087,Private room,60,29,56,2022-04-13,0.51,1,319,1,
774352,Ultimate Yorkville Luxury,4085292,Sky Suites,,Bay Street Corridor,43.66896,-79.38671,Entire home/apt,400,28,70,2022-04-15,0.76,3,365,1,
777132,Nice view in uptown Toronto!,1664833,Romain,,Don Valley Village,43.77656,-79.35063,Private room,55,1,186,2022-09-12,1.58,1,76,36,STR-2205-GPSKVG
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64584,-79.39051,Entire home/apt,100,14,8,2021-09-30,0.06,1,13,0,STR-2111-HPCXVK
779670,Rosedale Furnished Modern 4 Bed House Prking&Yard,4111007,Stephanie,,Rosedale-Moore Park,43.67716,-79.38653,Entire home/apt,420,28,1,2019-05-10,0.02,1,249,0,
1299374,Beaches Butterfly Garden Suite,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,93,28,62,2019-12-31,0.55,2,29,0,
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,65,180,68,2022-02-28,0.50,1,336,1,
1301718,Uber Upper Beach 3 Bedroom Suite,377846,Nick & Nena,,East End-Danforth,43.68516,-79.29243,Entire home/apt,139,28,25,2022-01-31,0.25,10,342,1,
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
788710,Luxury Toronto Apartment,844281,Richard,,High Park-Swansea,43.64366,-79.45216,Entire home/apt,80,30,2,2020-04-14,0.02,1,0,0,
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68636,-79.42277,Entire home/apt,70,28,25,2020-12-31,0.19,2,215,0,
789266,Walk to Trendy Eateries from a Vibrant Apartment,3921786,Michelle,,Junction Area,43.66682,-79.47394,Entire home/apt,138,3,118,2022-09-26,2.03,1,86,37,STR-2009-JCLXPM
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,167,1,421,2022-10-05,3.71,2,156,96,STR-2204-GLMPHG
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.63923,-79.39358,Entire home/apt,130,28,4,2015-08-16,0.05,1,0,0,
1326015,Beautiful sun filled Bloordale home,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2018-05-29,0.20,1,222,0,
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,219,180,62,2020-04-04,0.46,1,160,0,
186342,Prestige 4000sf Bayview Townhouse w/ wine cellar,895337,Wayne,,Bayview Village,43.77554,-79.38989,Entire home/apt,228,28,0,,,1,100,0,
1331304,Need a place?,7221344,Roy,,Woodbine Corridor,43.67462,-79.31267,Private room,463,28,8,2016-09-24,0.07,1,0,0,
794506,Beautiful suite in Downtown Toronto,4186011,Oron,,Waterfront Communities-The Island,43.63996,-79.39109,Entire home/apt,300,28,85,2022-09-18,0.83,1,286,39,STR-2011-HZQKVM
192335,Studio Loft- 2 flr- Liberty Village,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.41,1,0,0,
1335133,Newly reno'd 2-story house in family-friendly hood,613837,Brett,,Old East York,43.69489,-79.33345,Entire home/apt,249,6,18,2022-09-02,0.16,1,8,6,STR-2101-GPBKVG
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Eberhard P.,,Junction Area,43.66492,-79.47384,Entire home/apt,179,28,126,2022-09-23,0.94,2,26,16,STR-2010-FPPDPC
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68212,-79.40447,Private room,165,28,91,2020-09-07,0.82,2,365,0,
196584,Spacious 1 Bedroom Suite on Subway Line!,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,84,7,33,2022-09-16,0.44,1,208,12,STR-2012-HLWPHK
799800,"LONG-TERM, FEMALES, CLEAN, COZY-AIRPORT P/U POSS.",1786233,Mina,,Thistletown-Beaumond Heights,43.73732,-79.5744,Private room,25,28,23,2017-10-01,0.19,1,237,0,
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,300,28,21,2022-04-25,0.16,2,284,4,STR-2010-GPKRPG
1342613,600 sq ft Condo + Office (Spadina & Front),2704043,Matt,,Waterfront Communities-The Island,43.64397,-79.39247,Entire home/apt,129,28,13,2022-10-01,0.15,1,44,4,
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,80,28,32,2022-09-07,0.36,2,144,5,
1348067,The Great Gerrard - Toronto Suite,377846,Nick & Nena,,East End-Danforth,43.68358,-79.30637,Entire home/apt,71,28,21,2022-06-30,0.19,10,250,3,
1365638,Luxury Condo@Lakeshore Blvd West,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room,100,1,42,2022-09-26,0.43,1,132,9,STR-2208-FRFPHC
818228,Private Room in Downtown Toronto RM2,4297691,Graeme/Amy,,Dovercourt-Wallace Emerson-Junction,43.65851,-79.4431,Private room,89,1,367,2022-10-03,3.29,1,335,45,STR-2204-GFYHHF
820177,Little Italy 1 Bedroom Apt - Excellent Location!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65555,-79.42017,Entire home/apt,95,28,37,2022-08-31,0.31,2,281,2,
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,230,12,65,2022-08-07,0.50,3,95,9,STR-2104-FLPKVB
822085,Beautiful Deluxe Toronto Home,4316883,Scott,,Rosedale-Moore Park,43.689,-79.37799,Entire home/apt,1016,28,8,2021-08-21,0.09,1,338,0,STR-2206-GTRDVH
232794,2000 FT 1  Bed.Yorkville next to Four Seasons,1218097,Veronica,,Annex,43.67024,-79.39046,Entire home/apt,210,28,6,2020-03-18,0.05,1,295,0,
827774,Beautiful House in Central Toronto,4340437,Ted,,Danforth,43.68255,-79.33506,Private room,85,28,0,,,1,0,0,
1369091,New Elegant 1 Bedroom with Lots of Character,7424459,Tonia,,The Beaches,43.66902,-79.30956,Entire home/apt,88,28,64,2022-05-31,0.91,1,10,14,STR-2107-HBCVHJ
1369606,"Top floor, quiet elegant Victorian",7425753,Martin,,Little Portugal,43.64834,-79.42854,Private room,80,2,163,2022-10-01,1.48,1,104,5,STR-2011-HBJKVJ
239449,Prime Annex 1 BR +balcony - Work from home!,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,85,30,29,2022-05-31,0.26,1,182,3,
833588,Lovely place in prime Yorkville,4361863,Lei,,Annex,43.66943,-79.39085,Entire home/apt,125,28,10,2022-08-07,0.09,1,300,3,
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,51,28,89,2022-09-17,0.72,1,10,20,STR-2012-GZXRVH
835116,Comfy 1BD Great Location! Park Free,2019357,Tyrone,,South Riverdale,43.66152,-79.34284,Entire home/apt,109,28,22,2015-09-19,0.19,1,0,0,
1369701,Private room upstairs,7428349,Steve,,Corso Italia-Davenport,43.67535,-79.45502,Private room,75,30,21,2019-11-23,0.19,1,67,0,
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.08,1,0,0,
1370412,Sunny Bachelor Studio,1102328,Isil,,Dufferin Grove,43.655,-79.44582,Entire home/apt,125,150,4,2022-06-30,0.05,2,326,2,STR-2103-FMDXVC
842016,"Beautiful, Bright, Fully Furnished",1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,76,28,0,,,1,0,0,
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,78,28,0,,,1,0,0,
1378251,Downtown Shared Luxury Condo,7372029,Tyler,,Church-Yonge Corridor,43.67051,-79.38318,Private room,117,28,145,2022-08-13,1.30,1,152,8,
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,183,28,0,,,1,0,0,
843521,Forest Hill Village Condo,4403844,Alana,,Forest Hill South,43.6898,-79.41314,Entire home/apt,141,28,108,2019-01-12,0.97,1,0,0,
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,300,4,27,2022-09-28,0.24,1,263,10,STR-2009-GXRRPH
849500,Central Downtown room with views,4435131,Olivia,,Moss Park,43.65114,-79.36766,Private room,105,30,135,2020-03-04,1.16,1,286,0,
1422877,Entire home -Sheppard and Yonge,7658503,Angela,,Willowdale East,43.75646,-79.40711,Entire home/apt,105,28,16,2020-01-13,0.15,1,85,0,
1426591,Chic Condo in Trendy Queen West,7672988,Nadia,,Little Portugal,43.65012,-79.43928,Private room,88,28,33,2021-07-04,0.30,2,55,0,STR-2010-FSSXPC
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,66,2022-05-28,0.51,1,0,4,
850246,U6-Comfy bright room in Toronto @ Don Mills subway,65479,Irene,,Pleasant View,43.77835,-79.33015,Private room,45,28,5,2017-05-17,0.04,7,343,0,
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,37,2020-07-04,0.30,1,0,0,
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,100,28,12,2022-08-29,0.12,4,50,2,
1441596,Right Downtown! Sofa Bed!,5214021,Michael,,Church-Yonge Corridor,43.66578,-79.38073,Shared room,618,28,4,2017-05-07,0.04,2,365,0,
1455278,Junction ARTIST LOFT & green roof.,7804231,Jake,,Junction Area,43.66617,-79.47329,Entire home/apt,147,28,11,2022-08-18,0.10,1,0,2,STR-2205-GRMPHG
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
864193,Big Room with King Bed and mattres,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,89,28,0,,,1,0,0,
883109,Your home in the heart of Toronto,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68219,-79.35405,Entire home/apt,225,28,6,2017-09-03,0.05,1,0,0,
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,100,180,67,2022-02-05,0.54,4,280,2,
1456369,FURNISHED BASEMENT APARTMENT IN A RAISED BUNGALOW,6153361,Asoka,,Agincourt South-Malvern West,43.79099,-79.27216,Entire home/apt,60,180,19,2018-10-31,0.32,1,364,0,
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
1459100,Spacious & Bright Corner Apartment in King West,3150111,Tran,,Waterfront Communities-The Island,43.647521126082786,-79.39505375021017,Entire home/apt,454,3,224,2022-09-05,2.52,7,97,35,STR-2012-HGPHHJ
892352,Panoramic Views in Huge and Bright Loft. Includes Parking,37326356,Stephen,,Waterfront Communities-The Island,43.647376,-79.3982,Entire home/apt,384,3,258,2022-10-03,2.34,1,245,17,STR-2204-HPGPHK
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,5153529,Adrian,,Regent Park,43.65794,-79.35755,Entire home/apt,160,365,10,2016-03-02,0.09,2,365,0,
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.09,1,358,0,
954475,1 BR-Close to Yonge & Eglinton 101,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,50,28,31,2022-06-23,0.27,5,223,3,
1462084,Spacious 1BR Near St. Lawrence Market,1397143,Gregory,,Waterfront Communities-The Island,43.64768,-79.37398,Entire home/apt,190,28,89,2022-06-30,0.80,1,107,5,
380910,Fab 1 Bdrm Apt Close to Everything,1910540,Les,,Danforth,43.67985,-79.34235,Entire home/apt,160,1,79,2022-10-03,0.78,1,337,36,STR-2101-HYRVHL
1475233,Super awesome condo w FREE Parking!,7895355,T,,Niagara,43.64053,-79.41775,Entire home/apt,105,28,73,2022-04-02,0.66,2,70,2,
954935,Furnished 1 Bedroom Appartment,5186386,Kc,,South Riverdale,43.66451,-79.33498,Entire home/apt,80,30,29,2022-08-12,0.26,1,95,3,
955073,YONGE - DUNDAS Fully Furnished,4477219,Vas,,Church-Yonge Corridor,43.655,-79.3796,Entire home/apt,60,28,11,2020-06-30,0.18,4,0,0,
387077,Furnished Downtown Studio Suite 2,304551,Kintoo,,University,43.66143,-79.40883,Private room,55,85,1,2013-08-11,0.01,3,222,0,
390395,SUNNY DBL CORKTOWN BREAKFAST EAST DOWNTOWN,1952926,Sean,,Moss Park,43.65612,-79.36054,Private room,65,28,828,2020-10-05,6.46,1,133,0,
1477940,Toronto Modern Urban Hideaway,1200367,Grace,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.45213,Entire home/apt,121,28,47,2022-09-30,0.44,4,337,5,
1486931,Large & Bright Authentic Loft,174616,Dave,,South Parkdale,43.63894,-79.42223,Entire home/apt,140,2,155,2022-10-05,1.40,1,326,31,STR-2012-JDGBHM
398327,Beautiful King W. Apartment,1989442,Indrit,,Waterfront Communities-The Island,43.64693,-79.39574,Entire home/apt,250,14,6,2022-10-01,0.05,3,15,2,STR-2203-HSFHHL
1524783,Subletting Beautiful Home in TO,8135652,Sumi,,Corso Italia-Davenport,43.68208,-79.44943,Entire home/apt,70,28,1,2016-02-20,0.01,1,0,0,
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67176,-79.38555,Private room,89,28,4,2022-09-19,0.04,15,100,1,
1544959,U4-Brite Top Floor Garden View Big Bed Subway,65479,Irene,,Pleasant View,43.77849,-79.3301,Private room,47,31,12,2021-03-20,0.15,7,365,0,
955446,"1 BR DOWNTOWN CONDO, SLEEPS 4 W/PARKING",3272927,Sam,,Waterfront Communities-The Island,43.64498,-79.39056,Entire home/apt,154,28,69,2022-05-02,0.61,1,95,3,
406646,1BR-Close to Don Mills & Eglinton 202,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,45,28,37,2022-10-01,0.33,5,251,4,
956250,Lovely fully detached private house,5066966,Amanda,,Dufferin Grove,43.65367,-79.43242,Entire home/apt,380,28,4,2018-03-16,0.04,1,0,0,
959676,Artists 1br Church/Alexander St,5214021,Michael,,Church-Yonge Corridor,43.66498,-79.37963,Entire home/apt,150,28,29,2015-09-28,0.26,2,320,0,
1545555,U5-Great superb top floor room@subway Toronto Ld,65479,Irene,,Pleasant View,43.78013,-79.32806,Private room,58,28,10,2020-01-31,0.10,7,313,0,
