id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24822188,Home in Toronto · 1 bedroom · 2 beds · 1 private bath,164815285,James,,L'Amoreaux,43.79804,-79.30132,Private room,80,28,2,2018-08-31,0.03,10,253,0,
717284386506246959,Home in Toronto · 4 bedrooms · 4 beds · 3.5 baths,479770529,Najiba,,Danforth East York,43.69194,-79.31847,Entire home/apt,370,30,0,,,1,365,0,
695144473851962659,Home in Toronto · 1 bedroom · 1 bed · 1.5 shared baths,310223515,Miwa,,Downsview-Roding-CFB,43.72652,-79.52123,Private room,38,30,0,,,5,353,0,
47496110,Bed and breakfast in Toronto · 1 bedroom · 1 shared bath,382733437,Israel,,Newtonbrook East,43.78462,-79.41501,Private room,100,28,1,2021-08-26,0.05,1,90,0,
728016551570284990,Guest suite in Toronto · 1 bedroom · 1 bed · 1 bath,74013797,Vessela,,Birchcliffe-Cliffside,43.69227,-79.26492,Entire home/apt,48,28,0,,,2,316,0,STR-2107-FQYBHC
805380567434617322,Rental unit in Toronto · 3 bedrooms · 3 beds · 1 bath,8569918,Sharon,,Ionview,43.726187229566825,-79.27352885296038,Entire home/apt,249,28,0,,,32,365,0,
773161965026430611,Rental unit in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,329604768,May,,South Parkdale,43.63905768137201,-79.42163744032554,Entire home/apt,262,4,4,2023-05-07,3.75,1,296,4,STR-2211-HWLVHY
1856109,Home in Toronto · ★4.76 · 1 bedroom · 2 beds · 1 private bath,1989442,Pellumb,,Englemount-Lawrence,43.71718,-79.44104,Private room,85,1,549,2023-04-26,4.77,2,6,52,
618620151599809340,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,253678734,Nesty,,Woodbine Corridor,43.67483,-79.31887,Entire home/apt,150,31,1,2022-07-05,0.10,16,364,1,
886364420367700116,Home in Toronto · ★New · 1 bedroom · 1 bed · 2 baths,498797815,Maree,,Willowdale East,43.77085071584763,-79.39796290367535,Private room,48,28,0,,,1,306,0,
51104134,Guest suite in Toronto · ★4.99 · 1 bedroom · 2 beds · 1 bath,108849239,Paul,,Corso Italia-Davenport,43.68243,-79.44467,Entire home/apt,146,2,70,2023-04-09,3.19,1,114,35,STR-2107-HBTHHJ
36110830,Home in Toronto · ★4.98 · 1 bedroom · 2 beds · 1 private bath,6969076,Darren,,South Riverdale,43.66818,-79.33123,Private room,142,2,165,2023-04-30,3.58,3,140,51,
44343486,Rental unit in Toronto · Studio · 1 bed · Shared half-bath,128927880,Stan,,Kensington-Chinatown,43.65457,-79.39242,Private room,280,28,0,,,2,365,0,
52325326,Condo in Toronto · 2 bedrooms · 2 beds · 1.5 baths,421441275,Corey,,Mount Pleasant West,43.70628,-79.39686,Entire home/apt,297,28,0,,,1,364,0,STR-2109-HCSBHJ
37684967,Guest suite in Toronto · 1 bedroom · 2 beds · 1 bath,97676763,Arlene,,Dufferin Grove,43.65439,-79.42693,Entire home/apt,97,30,2,2020-10-06,0.05,2,291,0,
828257068262233930,Rental unit in Toronto · Studio · 1 bed · 1 bath,488148693,Tien Thanh,,Moss Park,43.65813005372784,-79.374605528883,Entire home/apt,159,28,0,,,1,365,0,STR-2208-FTTVHC
862532339230951509,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 shared bath,242146894,Live Property Management,,Kensington-Chinatown,43.656101214685435,-79.39953899089315,Private room,60,28,0,,,54,276,0,
41559333,Condo in Toronto · 1 bedroom · 2 beds · 1 bath,139942596,Neli,,Waterfront Communities-The Island,43.64464,-79.40245,Entire home/apt,190,28,0,,,1,364,0,
668085279948973086,Condo in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,97824247,Tricia,,Waterfront Communities-The Island,43.644280748050754,-79.39031786503945,Entire home/apt,194,10,0,,,1,142,0,STR-2303-FMJKVQ
36518000,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,121494062,Hashim,,Waterfront Communities-The Island,43.64625,-79.39313,Entire home/apt,260,28,0,,,1,263,0,
757223163832389263,Rental unit in Toronto · 1 bedroom · 2 beds · 2 shared baths,327955806,Canpeng,,Corso Italia-Davenport,43.67817,-79.44362,Private room,25,31,0,,,4,0,0,
6984655,Condo in Toronto · 1 bedroom · 1 bed · 2 baths,36620997,Anna,,Bay Street Corridor,43.64846,-79.38607,Entire home/apt,450,28,0,,,1,0,0,
7071945,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,37078525,Sarah,,High Park-Swansea,43.63558,-79.47103,Entire home/apt,69,28,0,,,1,0,0,
8609332,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,4622991,Graeme,,North St.James Town,43.67161,-79.37983,Entire home/apt,94,28,0,,,1,0,0,
13863591,Home in Toronto · 1 bedroom · 1 bed · 1 bath,81883126,Nick,,Bedford Park-Nortown,43.7234,-79.42529,Entire home/apt,99,28,0,,,1,0,0,
17108788,Rental unit in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 bath,89517224,Mansi,,Willowdale East,43.76263,-79.40858,Private room,55,500,13,2019-06-12,0.17,1,89,0,
19950309,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,21422118,Alex,,Church-Yonge Corridor,43.65031,-79.37396,Entire home/apt,250,28,2,2017-08-07,0.03,1,0,0,
21009272,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,36078825,Shamika,,Mimico (includes Humber Bay Shores),43.62566,-79.4872,Entire home/apt,80,28,1,2018-02-17,0.02,1,0,0,
22780141,Home in Toronto · Studio · 5 beds · 1 private bath,140328990,Radmila,,Church-Yonge Corridor,43.66777,-79.38555,Private room,270,28,0,,,1,0,0,
29261123,Rental unit in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 bath,220457646,Tracy & Sherman,,Kensington-Chinatown,43.64833,-79.39888,Entire home/apt,120,28,61,2020-03-17,1.10,1,0,0,
29430838,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,221690884,Ignace,,Brookhaven-Amesbury,43.69817,-79.49973,Private room,120,28,0,,,1,0,0,
29945656,Condo in Toronto · Studio · 1 bed · 1 bath,225147032,Wayne,,Bay Street Corridor,43.6579,-79.38499,Entire home/apt,210,28,1,2018-11-23,0.02,1,0,0,
42119091,Rental unit in Toronto · 2 bedrooms · 1 bed · 1 bath,333850721,Heather,,Trinity-Bellwoods,43.64673,-79.41103,Entire home/apt,89,28,0,,,1,0,0,
30480435,Condo in Toronto · ★4.75 · 2 bedrooms · 2 beds · 2 baths,228793542,Kian,,Willowdale East,43.76242,-79.40954,Entire home/apt,158,28,52,2020-01-04,0.96,9,0,0,STR-2012-FVQKVD
30594050,Condo in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,204824281,Tara,,Bayview Village,43.76601,-79.38541,Entire home/apt,78,28,51,2020-03-16,0.95,3,0,0,
30799826,Rental unit in Toronto · 1 bedroom · 1 bed · 1 private bath,230424045,Jenny,,Waterfront Communities-The Island,43.64218,-79.37802,Private room,100,28,0,,,1,0,0,
31646263,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,156421256,Marjan,,Willowdale East,43.77485,-79.4007,Entire home/apt,74,28,1,2019-02-26,0.02,2,0,0,
39633352,Condo in Toronto · 1 bedroom · 1 bed · 1 shared bath,23950951,Vicky,,Bay Street Corridor,43.65781,-79.38424,Private room,67,30,0,,,1,0,0,
45094400,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,14511964,Cem,,Waterfront Communities-The Island,43.63856,-79.38296,Entire home/apt,100,30,0,,,1,0,0,
13480292,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,77103156,Tamoor,,Scarborough Village,43.74177,-79.2136,Private room,107,28,0,,,1,0,0,
40068358,Home in Toronto · Studio · 1 shared bath,287688213,Hamdy,,Birchcliffe-Cliffside,43.70096,-79.2616,Private room,150,28,0,,,1,363,0,
49978505,Boat in Toronto · 4 bedrooms · 3 beds · 2 baths,70669995,Jay,,Waterfront Communities-The Island,43.62821,-79.35735,Entire home/apt,600,30,0,,,1,179,0,
578504584577831193,Home in Toronto · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,6416222,Thuy Duong,,Parkwoods-Donalda,43.76424,-79.32403,Private room,61,1,33,2023-05-07,2.66,2,173,32,
874503974680798857,Rental unit in Toronto · ★New · 2 bedrooms · 1 bed · 2 baths,385143931,Mina,,Willowdale East,43.77576213564635,-79.41442086124187,Entire home/apt,104,28,0,,,39,327,0,
666006982303747164,Guest suite in Toronto · Studio · 1 bed · 1 bath,468227828,Larissa,,Morningside,43.77516,-79.2047,Entire home/apt,95,28,0,,,1,176,0,
44213791,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 2 baths,2698908,Bonnie,,Niagara,43.64027,-79.41548,Entire home/apt,219,31,7,2022-06-05,0.21,2,153,1,
888382152956636245,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,73093237,Mohsin,,East End-Danforth,43.68725496124139,-79.29633216666386,Private room,400,1,0,,,7,365,0,STR-2304-GHGBHS
20960321,Home in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 private bath,130178952,Sarah,,Junction Area,43.67671,-79.47319,Private room,80,7,92,2023-03-30,1.44,4,277,23,
11991308,Rental unit in Toronto · ★4.97 · 1 bedroom · 1 bed · 1 bath,28621092,Rikki,,Forest Hill South,43.68779,-79.41313,Entire home/apt,202,28,37,2019-05-15,0.43,1,50,0,
886530495473167659,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,512627841,Jun,,Junction Area,43.66773143292934,-79.46576433599262,Entire home/apt,119,33,0,,,117,361,0,
817606692187673980,Home in Toronto · ★New · 3 bedrooms · 3 beds · 2 baths,145141460,Josip,,Greenwood-Coxwell,43.67283442715618,-79.32087915343197,Entire home/apt,800,1,0,,,4,354,0,STR-2206-FRDDVC
761634585042277560,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,379647021,Eric,,Corso Italia-Davenport,43.67602,-79.44909,Entire home/apt,69,180,0,,,1,362,0,STR-2203-JFXBHM
13978706,Home in Toronto · ★4.94 · 1 bedroom · 1 bed · 1 bath,2674828,Beza,,Junction Area,43.67254,-79.4784,Entire home/apt,83,28,17,2023-03-05,0.21,1,277,4,
1150719,Guest suite in Toronto · ★4.31 · 1 bedroom · 2 beds · 1 bath,6306986,William,,South Riverdale,43.65761033456896,-79.3487897937537,Entire home/apt,119,2,57,2023-05-07,0.47,1,10,9,STR-2208-JGTVHM
852935446004569948,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 private bath,442306095,Hai,,Palmerston-Little Italy,43.66017,-79.41087,Private room,148,2,4,2023-04-29,3.64,3,28,4,
53111958,Condo in Toronto · ★4.50 · 1 bedroom · 1 bed · 1 bath,396316215,Hussin,,Annex,43.6713,-79.39452,Entire home/apt,114,28,16,2022-12-26,0.87,1,175,10,STR-2110-HZYBHM
42382107,Home in Toronto · ★4.83 · 1 bedroom · 2 beds · 1 private bath,337111516,Kimiko,,Kensington-Chinatown,43.658405,-79.394623,Private room,114,1,236,2023-04-25,6.03,3,39,117,
839238670245863380,Guest suite in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,454848,William,,Junction Area,43.671390923219214,-79.46645993273798,Entire home/apt,115,28,0,,,3,265,0,
770571443935723358,Rental unit in Toronto · 1 bedroom · 2 beds · 1 bath,489528996,Angela,,Corso Italia-Davenport,43.6788701,-79.44536339999999,Entire home/apt,84,2,2,2023-04-23,0.50,1,73,2,STR-2210-HPKKVK
51962061,Condo in Toronto · ★4.90 · 2 bedrooms · 2 beds · 2 baths,420848202,Reza,,Mount Pleasant West,43.70897,-79.39634,Entire home/apt,282,31,30,2022-08-24,1.87,1,75,12,STR-2112-FTQXVC
799513731681772205,Rental unit in Toronto · 2 bedrooms · 2 beds · 2 baths,494888006,Amir,,Yonge-Eglinton,43.70786694136378,-79.39919583127664,Private room,271,28,0,,,1,345,0,
15453354,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 private bath,4976043,Ping,,Kensington-Chinatown,43.6567,-79.40375,Private room,65,28,205,2022-08-28,2.57,4,58,1,
786290769720449272,Home in Toronto · 9 bedrooms · 1 bed · 2.5 shared baths,394007932,Mohammed,,Moss Park,43.6594828,-79.3731105,Private room,85,28,0,,,3,365,0,
5509560,Guesthouse in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,922326,Amanda,,Trinity-Bellwoods,43.64895,-79.41288,Entire home/apt,135,28,92,2023-04-16,0.94,1,206,25,STR-2207-FSSKVC
52286452,Home in Toronto · ★4.96 · 2 bedrooms · 2 beds · 2 baths,93174880,Caroline,,Mount Pleasant East,43.71316,-79.39012,Entire home/apt,375,3,28,2023-04-30,1.47,1,295,14,STR-2109-FMVPHC
858859823167012614,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 private bath,498799994,Nick,,Trinity-Bellwoods,43.655288790578865,-79.4080317755203,Private room,103,33,0,,,205,352,0,
855124874790996751,Home in Toronto · ★New · 3 bedrooms · 3 beds · 1.5 baths,243002568,Carolyn,,South Riverdale,43.66352,-79.3385,Entire home/apt,205,4,0,,,1,47,0,STR-2303-FDQPHP
777795063774186943,Rental unit in Toronto · 1 bedroom · 1 bed · Shared half-bath,490773333,Peyer,,Niagara,43.63982,-79.41128,Private room,140,28,0,,,1,365,0,
851724688182226454,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,468777886,David,,Trinity-Bellwoods,43.65498,-79.40757,Private room,119,120,0,,,98,362,0,
1042311,Guest suite in Toronto · ★4.63 · 1 bedroom · 1 bed · 1 bath,5736902,Christine,,South Riverdale,43.666,-79.33684,Entire home/apt,85,28,38,2023-03-21,0.33,1,93,4,STR-2009-FKBDPB
43412297,Bed and breakfast in Toronto · 1 bedroom · 1 bed · 1 private bath,167034435,Kevin,,Moss Park,43.6604,-79.37289,Private room,169,28,0,,,24,365,0,
831099142743190789,Home in Toronto · 2 bedrooms · 3 beds · 1 bath,501972483,Cindy And Ash,,Trinity-Bellwoods,43.65155977343619,-79.4222735351747,Entire home/apt,99,28,1,2023-03-31,0.70,1,133,1,
877485708177827233,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,135276839,Amy,,University,43.6571964163602,-79.40795067692137,Entire home/apt,270,3,0,,,1,74,0,STR-2303-HXRVHY
41901143,Home in Toronto · ★4.96 · 2 bedrooms · 3 beds · 1 bath,331335400,Jin,,Little Portugal,43.64678,-79.42792,Entire home/apt,156,28,28,2023-02-02,0.70,2,49,1,
875292209261676422,Rental unit in Toronto · ★New · 2 bedrooms · 3 beds · 2 baths,327771905,Mohammad,,Niagara,43.637892074690576,-79.40554585677872,Entire home/apt,640,28,0,,,7,365,0,STR-2010-HQPDPK
871848180677306632,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,506803213,Max,,South Riverdale,43.66836703877203,-79.33946387802521,Entire home/apt,159,33,0,,,101,352,0,
801296204048180782,Home in Toronto · ★4.50 · 2 bedrooms · 2 beds · 2 baths,33668900,Chao-Wa,,Niagara,43.6427389,-79.4103508,Entire home/apt,156,28,6,2023-05-02,2.12,2,228,6,Exempt
5695073,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 bath,24175706,Tanya,,Little Portugal,43.64729,-79.42507,Private room,119,28,88,2020-02-18,0.89,4,365,0,
879597336551060677,Rental unit in Toronto · ★New · Studio · 1 bed · 1 bath,507976572,Jessica,,Niagara,43.64535124188755,-79.41102788761219,Entire home/apt,189,2,0,,,1,154,0,STR-2304-FKTBHP
748718915978434430,Home in Toronto · 2 bedrooms · 2 beds · 2 baths,8976677,John,,Niagara,43.64337,-79.414,Entire home/apt,576,60,0,,,3,292,0,
788520172542217703,Condo in Toronto · 2 bedrooms · 3 beds · 2 baths,340080347,Jeff,,Bay Street Corridor,43.6610498461935,-79.38488606192203,Entire home/apt,354,28,1,2023-05-01,1,1,171,1,
855063852649986782,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,506713037,Henry,,Annex,43.67119279561384,-79.39378866089052,Entire home/apt,297,28,0,,,9,180,0,
861066091046288777,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,506802266,Fang,,Blake-Jones,43.670483066642205,-79.33995756944144,Entire home/apt,119,33,0,,,77,361,0,
48562727,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,279054248,Surab,,Waterfront Communities-The Island,43.64341,-79.3816,Entire home/apt,278,28,0,,,2,365,0,
64645,Home in Toronto · ★4.80 · 1 bedroom · 1 bed · 1 bath,304551,Kintoo,,Niagara,43.64475,-79.40905,Private room,60,90,12,2020-10-31,0.08,9,136,0,
1196880,Condo in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 bath,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,83,90,11,2019-04-25,0.12,1,303,0,
53385938,casa particular in Toronto · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,16638367,Gaston,,Waterfront Communities-The Island,43.64436,-79.40093,Private room,94,2,60,2023-04-28,3.40,1,13,45,
30538453,Serviced apartment in Toronto · 2 bedrooms · 2 beds · 2 baths,4085292,Sky Suites,,Bay Street Corridor,43.66908,-79.38707,Entire home/apt,321,28,2,2019-01-27,0.04,3,253,0,
866980961702262506,Home in Toronto · ★New · 3 bedrooms · 3 beds · 2 baths,506803607,Jay,,Trinity-Bellwoods,43.65257818516482,-79.41061507158751,Entire home/apt,239,33,0,,,313,323,0,
874982970896136562,Home in Toronto · ★New · 2 bedrooms · 2 beds · 1 bath,508764751,Max,,Kensington-Chinatown,43.65703272849392,-79.40292511125436,Entire home/apt,159,33,0,,,38,320,0,
879860335890349686,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,507123143,Nami,,Kensington-Chinatown,43.65159060773716,-79.40208113346702,Entire home/apt,127,33,0,,,299,338,0,
879285144067965221,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,314043817,Harshil,,Waterfront Communities-The Island,43.64927864413181,-79.38870163921449,Entire home/apt,98,28,0,,,1,234,0,
25231743,Condo in Toronto · 1 bedroom · 2 beds · 1 bath,101533168,Alana,,Bay Street Corridor,43.65217,-79.38437,Entire home/apt,244,28,0,,,3,179,0,
14808856,Rental unit in Toronto · 1 bedroom · 1 bed · 1.5 baths,4266121,Noah,,Bay Street Corridor,43.66701,-79.38609,Entire home/apt,400,30,0,,,1,364,0,
