id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,45,85,20,2022-12-23,0.14,5,284,2,
66856,Furnished Heritage Room Downtown 6,304551,Kintoo,,Niagara,43.64642,-79.40736,Private room,50,88,1,2011-02-10,0.01,5,357,0,
1066060,Family home steps to beach with parking,1618054,Nick,,The Beaches,43.66715,-79.31288,Entire home/apt,145,29,6,2021-11-07,0.14,1,303,0,
84151,North City View DT Apartment,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,160,30,24,2021-11-21,0.17,13,324,0,
1066205,Downtown East One Bdrm and Spacious Bath,4010527,Diane,,Moss Park,43.65696,-79.37193,Entire home/apt,256,31,27,2022-07-31,0.35,3,281,1,
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68212,-79.40447,Private room,161,28,91,2020-09-07,0.80,2,365,0,
1077140,Lovely full  house in Upper Beach (with cat!),5926814,Lysa,,East End-Danforth,43.68140684545859,-79.3078859357622,Entire home/apt,140,3,6,2014-06-28,0.05,1,4,0,STR-2302-HVFXVY
799800,"LONG-TERM, FEMALES, CLEAN, COZY-AIRPORT P/U POSS.",1786233,Mina,,Thistletown-Beaumond Heights,43.73732,-79.5744,Private room,25,28,23,2017-10-01,0.19,1,335,0,
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.09,1,261,0,
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.63987,-79.39523,Entire home/apt,105,30,39,2021-04-04,0.27,1,160,0,
1080121,Downtown Suite with the Best Views in the City,672978,Katy,,Waterfront Communities-The Island,43.64159,-79.38115,Entire home/apt,186,90,516,2020-03-18,4.44,2,365,0,
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,140,31,80,2022-10-31,0.56,4,362,1,
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,73,95,11,2022-05-01,0.12,1,107,1,
818228,Private Room in Downtown Toronto RM2,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.65851,-79.4431,Private room,63,1,409,2023-02-03,3.54,1,306,87,STR-2204-GFYHHF
820177,Little Italy 1 Bedroom Apt - Excellent Location!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65555,-79.42017,Entire home/apt,95,28,38,2022-12-31,0.31,2,177,3,
1092407,Great Gerrard - Mona Lisa Suite,377846,Nick & Nena,,East End-Danforth,43.68185,-79.30506,Entire home/apt,75,28,32,2021-06-01,0.27,10,282,0,
1106103,Rare Trinity Bellwoods w/ Outdoor Kitchen & Living,6073307,Victoria,,Trinity-Bellwoods,43.6524,-79.41476,Entire home/apt,275,28,0,,,1,365,0,
822085,Beautiful Deluxe Toronto Home,4316883,Scott,,Rosedale-Moore Park,43.689,-79.37799,Entire home/apt,994,28,8,2021-08-21,0.09,1,363,0,STR-2206-GTRDVH
827774,Beautiful House in Central Toronto,4340437,Ted,,Danforth,43.68255,-79.33506,Private room,85,28,0,,,1,0,0,
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64584,-79.39051,Entire home/apt,100,28,8,2021-09-30,0.06,1,46,0,STR-2111-HPCXVK
1110760,The Great Gerrard - New York Suite,377846,Nick & Nena,,East End-Danforth,43.68239,-79.30521,Entire home/apt,71,28,33,2023-01-09,0.28,10,328,7,
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,95,180,68,2022-02-28,0.49,1,300,1,
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
833588,Lovely place in prime Yorkville,4361863,Henry,,Annex,43.66943,-79.39085,Entire home/apt,125,28,12,2022-12-14,0.10,1,284,5,
1144283,Cozy Bedroom In house,6175788,Victoria,,Danforth East York,43.69005,-79.33563,Private room,50,28,24,2019-11-30,0.21,1,222,0,
835116,Comfy 1BD Great Location! Park Free,2019357,Tyrone,,South Riverdale,43.66152,-79.34284,Entire home/apt,109,28,22,2015-09-19,0.18,1,0,0,
842016,"Beautiful, Bright, Fully Furnished",1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,76,28,0,,,1,0,0,
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,219,180,62,2020-04-04,0.44,1,282,0,
1145641,Annex/Little Italy Private Room,4966594,Mark,,University,43.65967,-79.40819,Private room,95,28,15,2019-08-01,0.13,1,61,0,
192335,Studio Loft- 2 flr- Liberty Village,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.40,1,15,0,
192860,modern clean quiet 2B@ High Park -40% monthly,533496,Eberhard,,Junction Area,43.66492,-79.47384,Entire home/apt,151,30,128,2023-01-10,0.92,2,21,18,STR-2010-FPPDPC
843521,Forest Hill Village Condo,4403844,Alana,,Forest Hill South,43.6898,-79.41314,Entire home/apt,141,28,108,2019-01-12,0.94,2,0,0,
1156413,Charming Victorian House: High Park,1590126,Melissa  Slatkoff,,Roncesvalles,43.64355,-79.44244,Entire home/apt,245,28,27,2018-07-11,0.23,2,0,0,
849500,Central Downtown room with views,4435131,Olivia,,Moss Park,43.65114,-79.36766,Private room,83,28,135,2020-03-04,1.12,1,257,0,
196584,Spacious 1 Bedroom Suite on Subway Line!,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,88,14,37,2023-01-18,0.47,1,211,11,STR-2012-HLWPHK
1161888,NYC Style Loft in the heart of Toronto ..,1478241,Stephanie,,Niagara,43.63495,-79.41771,Entire home/apt,159,28,102,2022-11-14,0.97,1,38,5,STR-2204-FMSHHC
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,300,28,22,2023-01-11,0.16,2,356,3,STR-2010-GPKRPG
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,196,28,13,2022-11-15,0.13,4,37,2,
864193,Big Room with King Bed and mattres,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,87,28,0,,,1,0,0,
883109,Your home in the heart of Toronto,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68219,-79.35405,Entire home/apt,225,28,6,2017-09-03,0.05,1,0,0,
1162480,Chic Downtown Condo Loft + parking,6255603,Fojan,,Regent Park,43.65695,-79.35854,Entire home/apt,141,29,54,2020-02-08,0.54,1,332,0,
892352,Panoramic Views in Huge and Bright Loft. Includes Parking,37326356,Stephen,,Waterfront Communities-The Island,43.6473576,-79.3981582,Entire home/apt,263,2,271,2023-02-02,2.37,1,129,29,STR-2204-HPGPHK
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,75,28,33,2022-12-10,0.36,2,240,5,
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,300,7,65,2022-08-07,0.48,3,138,6,STR-2104-FLPKVB
1163556,Urban cottage in the heart of the city,6373335,Max,,Yorkdale-Glen Park,43.70641,-79.44287,Entire home/apt,120,5,8,2022-12-16,0.17,2,141,1,STR-2110-GMWVHG
232794,2000 FT 1  Bed.Yorkville next to Four Seasons,1218097,Susan,,Annex,43.6715929,-79.3908687,Entire home/apt,170,28,6,2020-03-18,0.05,1,196,0,
921532,A Tiny Hotel - The Malibu Room,4954899,A Tiny Hotel,,Greenwood-Coxwell,43.67698,-79.32201,Private room,50,1,60,2023-02-05,3.23,3,47,41,STR-2205-GKHVHF
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67602,-79.35501,Entire home/apt,100,28,4,2015-08-05,0.04,1,0,0,
239449,Prime Annex 1 BR +balcony - Work from home!,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,74,28,30,2022-10-14,0.25,1,172,3,
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.656436988517946,-79.42472658751296,Private room,95,30,19,2023-01-03,0.17,1,331,3,
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,49,28,92,2023-01-01,0.72,1,40,18,STR-2012-GZXRVH
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,5153529,Adrian,,Regent Park,43.65794,-79.35755,Entire home/apt,160,365,10,2016-03-02,0.09,2,365,0,
1179469,Oasis in Heart of Kensington Market,569339,Cara,,Kensington-Chinatown,43.65466,-79.40343,Private room,221,28,68,2019-09-02,0.58,2,365,0,
954475,1 BR-Close to Yonge & Eglinton 101,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,50,28,31,2022-06-23,0.26,5,97,2,
1179509,Bright + New Kensington Market Room,569339,Cara,,Kensington-Chinatown,43.6537,-79.4017,Private room,120,28,102,2022-08-22,0.87,2,365,3,
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.07,1,0,0,
1194561,Cozy house in Toronto's Film District.,6527771,Trixie,,South Riverdale,43.66256,-79.3325,Entire home/apt,85,28,32,2022-12-21,0.28,1,0,2,
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,77,28,0,,,1,0,0,
954935,Furnished 1 Bedroom Appartment,5186386,Kc,,South Riverdale,43.66451,-79.33498,Entire home/apt,80,30,31,2022-12-04,0.26,1,190,4,
955073,YONGE - DUNDAS Fully Furnished,4477219,Vas,,Church-Yonge Corridor,43.655,-79.3796,Entire home/apt,100,28,11,2020-06-30,0.17,4,37,0,
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,65,28,24,2017-08-26,0.20,1,88,0,
955446,"1 BR DOWNTOWN CONDO, SLEEPS 4 W/PARKING",3272927,Sam,,Waterfront Communities-The Island,43.64498,-79.39056,Entire home/apt,114,28,71,2022-11-28,0.60,1,53,3,
956250,Lovely fully detached private house,5066966,Amanda,,Dufferin Grove,43.65367,-79.43242,Entire home/apt,380,28,4,2018-03-16,0.04,1,0,0,
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,179,28,0,,,1,0,0,
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,95,90,11,2019-04-25,0.12,1,303,0,
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,250,4,28,2022-11-07,0.24,1,317,9,STR-2009-GXRRPH
959676,Artists 1br Church/Alexander St,5214021,Michael,,Church-Yonge Corridor,43.66498,-79.37963,Entire home/apt,65,28,29,2015-09-28,0.25,2,269,0,
1202446,Peaceful room @ King/Spadina,2929374,Bert,,Waterfront Communities-The Island,43.64482,-79.39416,Private room,91,1,78,2023-02-01,0.66,3,18,16,STR-2012-HTGBHL
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,66,2022-05-28,0.49,2,0,2,
1209935,Downtown Apt  Historic Cabbagetown,195472241,Vesta,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,214,28,52,2022-12-11,0.51,1,365,29,STR-2012-HJKVHK
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,37,2020-07-04,0.29,1,0,0,
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
960627,2 beds in a quiet room @ King/Spadina,2929374,Bert,,Waterfront Communities-The Island,43.64508,-79.39466,Private room,93,1,46,2023-01-15,0.38,3,20,7,STR-2012-HTGBHL
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,142,30,20,2019-06-20,0.18,4,260,0,
977495,Toronto East End Apart. in Greek Town - Cosy Nest,5348675,Elizabeth,,Playter Estates-Danforth,43.68023,-79.36047,Entire home/apt,84,28,8,2018-08-04,0.07,1,335,0,
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,140,365,67,2022-02-05,0.52,4,362,0,
1221275,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.64184,-79.38173,Entire home/apt,150,28,5,2022-09-25,0.04,138,53,2,
1221280,"1 bed + Office, Balcony, Close to Subway, Downtown",6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,101,30,12,2022-08-29,0.10,1,176,1,
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
985003,"",2396097,Jean-Francois,,South Riverdale,43.66517,-79.34037,Entire home/apt,85,28,93,2023-01-18,0.79,1,181,17,STR-2012-HQZBHK
1223097,"Colourful Apartment, Creative Space",6671740,Steven,,Annex,43.6695,-79.40656,Entire home/apt,80,28,131,2019-07-21,1.28,1,42,0,
985072,Recently Renovated Studio Apartment,1019538,Stefan,,Little Portugal,43.64584,-79.43514,Entire home/apt,110,28,241,2022-11-10,2.01,2,343,48,STR-2010-GPKRPG
985498,1+ Den - Entertainment District,5407081,Wayne,,Waterfront Communities-The Island,43.64421,-79.39108,Entire home/apt,70,180,238,2020-08-04,1.99,1,179,0,
985648,Private bedroom in Brockton Village.,5242437,Kristin,,Little Portugal,43.65128,-79.43596,Private room,80,2,3,2022-10-08,0.03,1,276,2,STR-2205-JBDDVM
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67262,-79.30057,Entire home/apt,199,1,25,2022-10-03,0.37,3,85,23,STR-2203-GGLHHF
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,200,7,35,2022-08-26,0.38,1,56,3,STR-2012-HZHDVM
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.09,1,358,0,
986506,Sunny Danforth Apartment,5413926,Lesley,,North Riverdale,43.67629,-79.35824,Entire home/apt,85,30,17,2022-11-17,0.20,1,43,2,
990322,"Fantastic private gem, just like a home.",377962,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,100,30,31,2023-01-06,0.30,3,261,5,
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Private room,144,3,117,2022-12-30,1.28,2,119,24,STR-2203-HRPVHL
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,300,28,0,,,1,0,0,
1001438,Private bedroom Queen W/Toronto Western Hospital,3131000,Janet,,Trinity-Bellwoods,43.64822,-79.40732,Private room,59,28,158,2022-12-18,1.34,1,242,6,
387077,Furnished Downtown Studio Suite 2,304551,Kintoo,,University,43.66143,-79.40883,Private room,55,88,2,2023-01-07,0.02,5,344,1,
1269925,$ Ultimate House -Location Location,6911938,Rooz,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,329,5,42,2022-12-22,0.40,1,347,14,STR-2103-FWRXVD
390395,SUNNY DBL CORKTOWN BREAKFAST EAST DOWNTOWN,1952926,Sean,,Moss Park,43.65612,-79.36054,Private room,60,28,829,2022-10-22,6.26,1,3,1,
1009656,Bloorcourt Village Apt. longer-term accommodations,5554523,Holly & Chad,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.43177,Entire home/apt,130,90,172,2022-04-30,1.45,1,161,1,
1279122,"Cottage in the City, Subway & Park",2960767,Chris,,Humewood-Cedarvale,43.69535,-79.43518,Entire home/apt,207,28,11,2017-06-14,0.09,1,0,0,
1012527,Scandinavian Cottage in the City,5518435,Darya,,Niagara,43.64471,-79.41152,Entire home/apt,537,28,3,2018-07-02,0.04,1,363,0,
1015594,Bachelor Apartment in the Annex,4202607,Wali,,Annex,43.67139,-79.41534,Entire home/apt,70,28,25,2019-05-20,0.21,1,0,0,
401824,Furnished Downtown Studio Suite 1,304551,Kintoo,,University,43.66155,-79.40892,Private room,55,88,5,2022-09-30,0.04,5,288,1,
1289926,Downtown Getaway Suite on Park,6293331,Dionne,,Dovercourt-Wallace Emerson-Junction,43.66295,-79.4234,Private room,100,2,78,2023-01-30,0.99,2,27,14,STR-2207-GCJBHF
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67176,-79.38555,Private room,89,28,4,2022-09-19,0.03,13,222,1,
1022764,Beautiful Davisville Toronto Home,5630548,Daniel,,Mount Pleasant East,43.70878,-79.38229,Entire home/apt,436,28,17,2019-07-26,0.15,1,365,0,
