id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
961824642935788234,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,158899158,William,,Centennial Scarborough,43.78415269284095,-79.14300872290015,Private room,70,1,1,2023-08-30,1,3,262,1,STR-2308-GWTHHV
45224362,Home in Toronto · 1 bedroom · 1 private bath,213612,Shiro,,Cabbagetown-South St.James Town,43.66439,-79.37544,Private room,85,28,1,2021-03-20,0.03,18,84,0,
43716366,Rental unit in Toronto · Studio · 1 shared bath,348806243,Maria,,Dovercourt-Wallace Emerson-Junction,43.66909,-79.43014,Private room,88,28,0,,,2,365,0,
46753777,Home in Toronto · ★5.0 · 4 bedrooms · 3 beds · 2.5 baths,22286472,Hesam,,Mount Pleasant West,43.70522,-79.39361,Entire home/apt,200,30,5,2023-03-11,0.18,1,60,2,STR-2012-HCCKVJ
891884778546429354,Rental unit in Toronto · ★New · 1 bedroom · 3 beds · 1 bath,15653599,Rachelle,,Dovercourt-Wallace Emerson-Junction,43.660704198301474,-79.43753606173428,Entire home/apt,222,2,0,,,1,37,0,STR-2305-HSWRVY
52969291,Townhouse in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,9105985,Alice,,Woodbine Corridor,43.6701,-79.31543,Entire home/apt,650,14,5,2022-08-07,0.25,1,362,0,STR-2110-FZHPHD
1299374,Home in Toronto · ★4.60 · 1 bedroom · 1 bed · 1 bath,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,93,28,62,2019-12-31,0.50,2,32,0,
752172304398167106,Rental unit in Toronto · 1 bedroom · 2 beds · 1 shared bath,99001320,Richi,,North St.James Town,43.66986,-79.37255,Private room,72,30,0,,,1,59,0,
919546123300409359,Rental unit in Toronto · ★New · 2 bedrooms · 2 beds · 2 baths,145398919,Amir,,Willowdale East,43.75722,-79.40716,Entire home/apt,222,29,0,,,1,270,0,
720819152648486403,Home in Toronto · ★4.67 · 3 bedrooms · 3 beds · 2 baths,479187034,Kai Yuan,,Yonge-Eglinton,43.70224,-79.40118,Entire home/apt,446,28,3,2023-08-29,0.30,18,339,3,
32996221,Guest suite in Toronto · ★4.91 · 1 bedroom · 2 beds · 1 private bath,1244099,Ottilie,,Wychwood,43.67751,-79.42686,Private room,141,3,67,2023-06-25,1.24,2,255,23,STR-2011-HHCKVJ
618311597752731940,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,272046245,Naira,,Wexford/Maryvale,43.74479,-79.30857,Private room,21,30,1,2022-10-15,0.09,18,308,1,
6032221,Home in Toronto · ★4.92 · 5 bedrooms · 5 beds · 4.5 baths,22899771,Christine,,St.Andrew-Windfields,43.74792,-79.39945,Entire home/apt,970,4,12,2023-07-26,0.14,1,354,2,STR-2010-FSPDPC
877000302561835396,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,287193109,Julia,,Clanton Park,43.7341111,-79.4482005,Entire home/apt,166,1,1,2023-08-04,0.94,1,75,1,STR-2307-FVVPHR
656330902261086287,Home in Toronto · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,63679149,Dinara,,Bathurst Manor,43.76174,-79.45852,Private room,67,4,18,2023-08-07,1.36,3,60,16,STR-2206-GZPXVH
42876193,Condo in Toronto · 1 bedroom · 1 bed · 1 private bath,330051301,Siddharth,,Mimico (includes Humber Bay Shores),43.62353593566927,-79.48026408281703,Private room,215,1,0,,,1,365,0,STR-2301-HHBDVW
731073112771421815,Home in Toronto · 4 bedrooms · 4 beds · 3.5 baths,168810335,Joanne,,Birchcliffe-Cliffside,43.70662,-79.2484,Entire home/apt,1000,28,0,,,1,364,0,
809259237567089500,Home in Toronto · ★4.97 · 4 bedrooms · 4 beds · 2 baths,36063031,Moshe-Timofey,,Clanton Park,43.74042,-79.44726,Entire home/apt,223,1,39,2023-08-26,5.71,3,119,39,STR-2212-HMCHHX
591098312326586241,Home in Vaughan · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,8829133,Yuri,,Westminster-Branson,43.78988,-79.45712,Private room,57,60,3,2023-01-04,0.24,3,173,2,
41856877,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,78437031,Xing,,L'Amoreaux,43.78721,-79.32774,Private room,79,4,9,2023-03-10,0.21,2,35,1,STR-2011-GFFXVF
939086222376802863,Home in Toronto · ★5.0 · 1 bedroom · 2 beds · Shared half-bath,177933450,Tim,,Weston,43.69697803570483,-79.51030634343624,Private room,65,1,4,2023-08-28,4,1,231,4,STR-2307-HSLBHY
865529283436636376,Home in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,228793542,Kian,,Forest Hill North,43.70101622643048,-79.44026974923402,Private room,80,3,7,2023-08-07,1.72,10,42,7,STR-2012-FVQKVD
7145948,Rental unit in Toronto · ★4.95 · Studio · 1 bed · 1 bath,1015950,Chris,,Weston-Pellam Park,43.66773,-79.45794,Entire home/apt,80,28,41,2023-06-02,0.42,1,122,4,
911771968058322840,Condo in Toronto · ★4.76 · 2 bedrooms · 3 beds · 1 bath,224396348,B.K.,,Church-Yonge Corridor,43.662986988584976,-79.37718126922844,Entire home/apt,335,1,17,2023-09-03,6.99,1,248,17,STR-2306-GXXXVV
889783637520330049,Home in Toronto · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,3246100,David,,Oakwood Village,43.685891208456944,-79.43981367834174,Private room,109,1,22,2023-08-27,6.95,2,278,22,STR-2304-HRZBHY
666006982303747164,Guest suite in Toronto · Studio · 1 bed · 1 bath,468227828,Larissa,,Morningside,43.77516,-79.2047,Entire home/apt,95,28,0,,,1,179,0,
940779007656167036,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 shared bath,512840419,Ji Qian,,Mount Dennis,43.684040978918304,-79.48991291829238,Private room,61,28,1,2023-08-04,0.94,6,259,1,STR-2303-FGMBHP
990322,Guesthouse in Toronto · ★4.64 · 1 bedroom · 2 beds · 1 bath,377962,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,115,30,33,2023-07-01,0.30,6,335,3,
53814410,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,105023019,Sepehr,,Newtonbrook West,43.79045,-79.44233,Entire home/apt,95,1,7,2023-08-25,0.36,2,234,3,STR-2201-HGCXVJ
719610075615122923,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,472795234,Anu,,Mimico (includes Humber Bay Shores),43.62495,-79.48788,Entire home/apt,293,28,0,,,1,364,0,
720274374070071132,Guest suite in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,260423650,Shawn,,Newtonbrook West,43.78196,-79.43086,Entire home/apt,249,28,3,2023-05-05,0.27,1,179,3,STR-2205-FGLKVB
732574047300227311,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,32837647,Stephanie,,High Park-Swansea,43.64912,-79.47388,Entire home/apt,137,28,3,2023-06-26,0.37,1,294,3,
752809022529571424,Rental unit in Toronto · ★4.95 · 2 bedrooms · 2 beds · 2 baths,486334871,Gule,,Niagara,43.64194,-79.41324,Entire home/apt,718,1,21,2023-07-21,2.14,1,54,21,STR-2206-GTDDVH
50671110,Home in Toronto · ★5.0 · 2 bedrooms · 7 beds · 2 baths,8618280,Tara,,Runnymede-Bloor West Village,43.66238,-79.49375,Entire home/apt,175,4,16,2023-08-12,0.64,1,50,4,STR-2210-GMGXVG
944276275635435874,Home in Toronto · ★New · 2 bedrooms · 2 beds · 1 bath,518386208,Mingzhu,,Pleasant View,43.78144,-79.33528,Private room,111,28,0,,,1,183,0,
773766003078139118,Home in Toronto · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,228148349,Vera,,Kingsview Village-The Westway,43.69983,-79.55698,Private room,90,1,79,2023-09-01,8.71,3,356,79,STR-2102-GGQRVF
846317100820431808,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,505204477,Thi Phuong Ngoc,,Wychwood,43.68004,-79.42375,Entire home/apt,238,2,26,2023-08-31,4.94,1,103,26,STR-2212-GZDPHV
842086737693643666,Rental unit in Toronto · ★4.91 · 1 bedroom · 2 beds · 1 bath,81891335,Sri,,North St.James Town,43.666743826463495,-79.37530595833455,Entire home/apt,297,2,33,2023-08-16,6.27,1,72,33,STR-2210-GKDKVF
53205315,Condo in Toronto · 1 bedroom · 1 bed · 1 shared bath,419250597,Coby,,North St.James Town,43.66997,-79.37422,Private room,150,28,2,2021-11-28,0.09,1,365,0,Str-1314-abcbef
715124625492137512,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,146226441,Inna,,Willowdale East,43.77687,-79.41472,Entire home/apt,845,28,0,,,26,365,0,
828086621437351191,Rental unit in Toronto · Studio · 1 bed · 1 bath,423013274,Katherine,,Roncesvalles,43.64229798656382,-79.43345599554695,Entire home/apt,120,28,2,2023-08-15,0.76,3,195,2,
949323328796524530,Home in Toronto · ★4.88 · Studio · 1 bed · 1 bath,529488209,Minsoo,,Mount Pleasant West,43.69744,-79.39635,Entire home/apt,170,28,8,2023-08-31,8,2,162,8,STR-2307-HHJVHW
918999793426416801,Home in Toronto · ★4.67 · 4 bedrooms · 4 beds · 1.5 baths,521295067,Katherine,,Little Portugal,43.64822915909144,-79.42714878749423,Entire home/apt,1286,1,3,2023-08-12,2.57,1,0,3,STR-2306-HXHKVY
918020156351801496,Home in Toronto · ★5.0 · 4 bedrooms · 3 beds · 2.5 baths,13166671,Emily,,Greenwood-Coxwell,43.66892734867548,-79.32689034847724,Entire home/apt,591,2,8,2023-08-23,4.21,1,40,8,STR-2306-FYMDVR
37123653,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,11418370,Claude,,Willowdale West,43.77519,-79.41899,Private room,50,60,4,2023-06-30,0.08,12,229,2,
940083356518440764,Condo in Toronto · ★New · 3 bedrooms · 4 beds · 2 baths,526984164,Meet,,Junction Area,43.6714,-79.4789,Entire home/apt,464,1,0,,,1,120,0,STR-2307-GHWVHS
965430890893802053,Condo in Toronto · ★New · 1 bedroom · 2 beds · 1 bath,390063509,Shylow,,Niagara,43.63602,-79.40686,Entire home/apt,262,2,0,,,1,161,0,STR-2308-HKMHHX
966043264511884448,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,304805850,Daniel,,Kensington-Chinatown,43.65394,-79.40078,Entire home/apt,87,28,0,,,66,245,0,
45094400,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,14511964,Cem,,Waterfront Communities-The Island,43.63856,-79.38296,Entire home/apt,100,30,0,,,1,0,0,
889729003583264141,Condo in Toronto · ★4.88 · 1 bedroom · 2 beds · 1 bath,514405072,Kim,,Waterfront Communities-The Island,43.64248,-79.38108,Entire home/apt,271,2,8,2023-08-24,4.21,1,42,8,STR-2305-FPBKVQ
814982720135852613,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,24348156,Helen,,Little Portugal,43.64236948387752,-79.4240963473256,Private room,155,3,5,2023-08-27,0.78,2,351,5,STR-2301-HGXPHW
959996827269047259,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,488557459,Stephen Izuchukwu,,Church-Yonge Corridor,43.66302,-79.37733,Entire home/apt,145,28,0,,,1,266,0,
21078805,Rental unit in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 bath,91047,David,,Little Portugal,43.65043,-79.4299,Entire home/apt,105,28,63,2023-08-17,0.88,1,266,29,STR-2206-HLKDVK
6957784,Guesthouse in Toronto · ★4.88 · Studio · 1 bed · 1 bath,5269649,Shelley,,Little Portugal,43.64796,-79.42522,Entire home/apt,328,2,418,2023-08-23,4.20,2,59,22,STR-2012-JCJPHM
8383293,Condo in Toronto · ★4.87 · 2 bedrooms · 2 beds · 2 baths,44177850,Robert,,Little Portugal,43.64393,-79.4288,Entire home/apt,225,28,60,2023-08-19,0.62,1,245,1,
958155963572512885,Rental unit in Toronto · ★New · 1 bedroom · 3 beds · 1 bath,531891491,Yulya,,Waterfront Communities-The Island,43.64224,-79.40037,Entire home/apt,261,2,0,,,1,2,0,STR-2108-GKTHHG
554107797139463592,Home in Toronto · 1 bedroom · 2 beds · 1 shared bath,432507705,Inez,,Thistletown-Beaumond Heights,43.73144,-79.55955,Private room,54,28,1,2022-06-30,0.07,5,365,0,
801308925302615862,Home in Toronto · 1 bedroom · 1 bed · 1 bath,10919119,Brando,,Annex,43.67244710596761,-79.39788266963228,Entire home/apt,232,3,0,,,1,277,0,STR-2301-HWFVHY
15453354,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 private bath,4976043,Ping,,Kensington-Chinatown,43.6567,-79.40375,Private room,61,28,207,2023-07-31,2.48,4,60,2,
5714619,Rental unit in Toronto · ★4.70 · 1 bedroom · 1 bed · 1 bath,3503227,Lauren,,Trinity-Bellwoods,43.65416,-79.42132,Entire home/apt,140,28,40,2019-08-15,0.39,1,364,0,STR-1234-ADFASH
645647769672250859,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,364841008,Srdan,,Trinity-Bellwoods,43.6499,-79.40751,Entire home/apt,198,28,4,2023-07-15,0.29,1,315,2,
915350576545794712,Condo in Toronto · ★New · 1 bedroom · 2 beds · 1 bath,520394749,Cody,,Waterfront Communities-The Island,43.63913,-79.38323,Entire home/apt,175,1,2,2023-08-31,2,1,34,2,STR-2307-GCJVHS
674528052329686049,Home in Toronto · ★4.65 · 1 bedroom · 1 bed · 1 bath,73207318,Jonathan,,Little Portugal,43.6438662,-79.4240439,Entire home/apt,236,1,48,2023-08-20,4.60,3,167,48,STR-2208-FHLPHB
573171254218225021,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,385143931,Mina,,Waterfront Communities-The Island,43.64346,-79.38091,Entire home/apt,199,28,0,,,40,365,0,
24846571,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,164815285,James,,L'Amoreaux,43.79844,-79.29952,Private room,80,28,1,2018-07-01,0.02,10,245,0,
660009019741588525,Rental unit in Toronto · ★New · 2 bedrooms · 2 beds · 1 bath,281293361,Kay,,Church-Yonge Corridor,43.66477658048044,-79.38198035761195,Entire home/apt,216,28,0,,,1,270,0,
968260731553519174,Rental unit in Toronto · ★New · 1 bedroom · 1 bed · 1 bath,523668669,Camila,,Niagara,43.63664,-79.40613,Entire home/apt,250,28,0,,,2,159,0,STR-2306-GTTDVV
811563423717208944,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,83562189,Ashok,,Waterfront Communities-The Island,43.64812,-79.38912,Entire home/apt,200,28,1,2023-08-21,1,1,177,1,
48472101,Condo in Toronto · 1 bedroom · 2 beds · 1 bath,110164486,Svetlana,,Church-Yonge Corridor,43.65544,-79.37858,Entire home/apt,2150,28,0,,,1,83,0,
766646226822033019,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,69304724,Farzad,,Waterfront Communities-The Island,43.6441277,-79.38940579999999,Entire home/apt,455,28,0,,,2,90,0,STR-2012-FRBHHC
16925172,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,29886037,승준,,North St.James Town,43.67086,-79.37779,Private room,50,28,1,2017-01-25,0.01,1,0,0,
22780141,Home in Toronto · Studio · 5 beds · 1 private bath,140328990,Radmila,,Church-Yonge Corridor,43.66777,-79.38555,Private room,270,28,0,,,1,0,0,
24228619,Home in Toronto · ★4.63 · 6 bedrooms · 7 beds · 4.5 baths,92881614,Monica,,Islington-City Centre West,43.64527,-79.52088,Entire home/apt,900,180,16,2019-08-12,0.24,2,173,0,
46544974,Condo in Toronto · ★4.77 · 1 bedroom · 1 bed · 1 bath,265412956,Jaskrit,,Niagara,43.63726,-79.4057,Entire home/apt,302,1,48,2023-08-31,1.52,1,16,9,STR-2011-HTVDVL
28410339,Condo in Toronto · Studio · 1 bed · 1 bath,21020394,Brittany,,Waterfront Communities-The Island,43.64405,-79.39968,Entire home/apt,150,28,0,,,1,0,0,
30184804,Villa in Toronto · 2 bedrooms · 1 bed · 1 private bath,169910261,Nella,,Lansing-Westgate,43.75823,-79.41993,Private room,60,360,1,2019-01-12,0.02,1,0,0,
33048584,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,186795198,Stacey,,Dorset Park,43.75775,-79.28238,Private room,50,28,0,,,1,0,0,
33343779,Condo in Toronto · 1 bedroom · 2 beds · 1.5 baths,38762154,Niyati,,Waterfront Communities-The Island,43.63976,-79.38035,Entire home/apt,2000,100,0,,,1,0,0,
33560357,Guest suite in Toronto · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,243105005,Okhan,,Bayview Village,43.77811,-79.38957,Private room,40,28,5,2019-12-11,0.10,1,0,0,
717045030091988274,Condo in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 bath,128715470,Tommy,,Niagara,43.637470327643804,-79.418032000935,Entire home/apt,257,2,25,2023-08-25,7.50,1,54,25,STR-2304-GTXVHV
35168234,Home in Toronto · ★0.0 · Studio · 1 bed · 1 shared bath,264860902,Ramazan,,Blake-Jones,43.67594,-79.34209,Private room,30,28,3,2019-06-06,0.06,1,0,0,
851305683892668019,Home in Toronto · 1 bedroom · 1 bed · 2 shared baths,206306310,Quang Binh,,Kingsview Village-The Westway,43.700082642766795,-79.55642867944428,Private room,60,28,2,2023-07-15,0.69,4,345,2,
8435997,Rental unit in Toronto · 2 bedrooms · 2 beds · 1 bath,44417820,Nicole,,O'Connor-Parkview,43.70834,-79.3017,Entire home/apt,50,28,0,,,1,0,0,
848545710339069082,Home in Toronto · ★4.62 · 1 bedroom · 2 beds · 1 private bath,505692127,Shahrzad,,Bayview Village,43.7698,-79.37637,Private room,57,28,13,2023-06-18,2.45,6,0,13,STR-2106-GSRXVG
8469320,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,44601429,Yixuan,,Church-Yonge Corridor,43.66449,-79.38346,Private room,60,28,0,,,1,0,0,
637665354049915603,Condo in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,6434391,Bard,,Niagara,43.636471,-79.404564,Entire home/apt,402,3,65,2023-08-18,4.31,1,23,28,STR-2205-FTLKVC
1196880,Condo in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 bath,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,135,90,11,2019-04-25,0.11,1,92,0,
23614198,Guest suite in Toronto · ★4.94 · 1 bedroom · 2 beds · 1 bath,4782917,Maria,,Junction Area,43.6634,-79.47043,Entire home/apt,125,28,54,2023-05-17,0.81,1,243,3,
864610886060602912,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,509034066,Alla,,Waterfront Communities-The Island,43.64305177225784,-79.38959076124475,Entire home/apt,118,28,0,,,1,334,0,
29103326,Condo in Toronto · ★4.86 · 1 bedroom · 2 beds · 1 bath,846505,Julie,,Waterfront Communities-The Island,43.63755,-79.39823,Entire home/apt,150,28,58,2023-06-27,0.98,52,152,3,STR-2012-HKLXVK
885698526826695399,Home in Toronto · 1 bedroom · 1 bed · 1.5 baths,511280253,Yang,,Oakwood Village,43.67982586441795,-79.44252326695974,Private room,158,28,0,,,3,295,0,STR-2207-JDCBHM
3405698,Rental unit in Toronto · 2 bedrooms · 2 beds · 2 baths,17176558,Monica,,Niagara,43.64266,-79.42119,Entire home/apt,150,240,0,,,1,0,0,
653601130968912660,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,260652800,Jugini,,Banbury-Don Mills,43.74849,-79.3572,Private room,34,30,1,2022-07-25,0.07,10,54,0,
7071945,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,37078525,Sarah,,High Park-Swansea,43.63558,-79.47103,Entire home/apt,69,28,0,,,1,0,0,
51767825,Condo in Toronto · ★4.81 · 4 bedrooms · 4 beds · 2 baths,419371701,Chunmin,,Waterfront Communities-The Island,43.6417974,-79.383628,Entire home/apt,638,28,238,2023-08-20,9.96,2,317,127,STR-2105-FPPKVC
11475875,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,60387068,Meven,,Mount Pleasant East,43.71023,-79.38512,Private room,46,28,0,,,1,0,0,
676859970728991338,Condo in Toronto · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,253954932,Daniel,,Waterfront Communities-The Island,43.6413213,-79.4001128,Shared room,88,28,7,2023-07-31,0.53,6,90,2,STR-2207-FWGRVD
595130448356017622,Home in Toronto · ★4.87 · 1 bedroom · 1 bed · 2 shared baths,206306310,Quang Binh,,Kingsview Village-The Westway,43.701061,-79.555756,Private room,58,1,121,2023-08-31,7.08,4,0,80,STR-2202-HFBRVJ
49694596,Rental unit in Toronto · 2 bedrooms · 3 beds · 1.5 baths,257802698,Mokhtar,,O'Connor-Parkview,43.700092,-79.298447,Entire home/apt,65,28,0,,,1,0,0,Exempt
13726787,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,29275472,Paulina,,Church-Yonge Corridor,43.66695,-79.38441,Entire home/apt,139,28,2,2017-09-03,0.02,1,0,0,
21185444,Loft in Toronto · 1 bedroom · 1 bed · 1 bath,152978975,Ryan,,Waterfront Communities-The Island,43.64553,-79.38814,Entire home/apt,99,28,0,,,1,0,0,
